age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class,cluster
24,Felony,African-American,Male,7,-1.0,68,1,1,13
20,Felony,Caucasian,Male,0,-1.0,0,0,0,15
53,Misdemeanor,Hispanic,Male,1,-8.0,2,0,1,9
60,Felony,African-American,Male,13,-13.0,0,0,0,19
22,Felony,African-American,Female,2,-1.0,1,0,0,7
43,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,9
72,Felony,Caucasian,Male,7,-1.0,-1,0,0,2
33,Felony,African-American,Male,3,-1.0,3,0,1,13
24,Felony,African-American,Male,1,-1.0,0,0,1,13
60,Felony,African-American,Male,0,-1.0,218,0,0,19
24,Felony,Caucasian,Male,3,-1.0,7,0,1,15
30,Misdemeanor,African-American,Male,1,-5.0,2,0,0,3
43,Misdemeanor,Caucasian,Female,0,-1.0,29,0,0,6
48,Misdemeanor,Hispanic,Male,1,-8.0,5,0,0,9
54,Misdemeanor,Other,Male,0,0.0,-1,0,0,12
45,Misdemeanor,African-American,Male,1,-1.0,2,0,0,3
36,Felony,Other,Male,0,-1.0,3,0,0,10
31,Misdemeanor,Caucasian,Male,1,0.0,-1,0,1,4
40,Misdemeanor,African-American,Male,0,-1.0,2,0,0,3
50,Felony,Caucasian,Male,1,-4.0,1,0,0,2
26,Misdemeanor,Other,Female,1,-24.0,0,0,0,17
41,Felony,African-American,Male,7,0.0,0,0,0,19
34,Felony,Caucasian,Male,5,-1.0,0,0,1,15
28,Felony,Caucasian,Female,0,-1.0,2,0,0,0
23,Felony,Caucasian,Male,2,0.0,0,1,1,15
37,Misdemeanor,Hispanic,Female,0,-2.0,1,0,1,16
35,Misdemeanor,Hispanic,Male,5,-1.0,0,0,0,9
21,Felony,Caucasian,Male,1,-1.0,48,0,1,15
22,Misdemeanor,African-American,Female,2,-1.0,34,1,1,8
29,Felony,African-American,Male,6,-1.0,35,1,1,13
30,Misdemeanor,African-American,Female,0,-2.0,0,0,0,8
45,Misdemeanor,Caucasian,Male,3,-1.0,92,0,1,4
24,Felony,African-American,Female,2,-1.0,1,0,0,7
31,Felony,Caucasian,Male,4,0.0,29,1,1,15
56,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
24,Felony,African-American,Male,14,-1.0,180,1,1,1
38,Felony,African-American,Male,11,-1.0,18,0,0,1
51,Felony,African-American,Male,22,-1.0,34,1,1,1
22,Felony,Caucasian,Male,0,-1.0,0,0,0,15
28,Misdemeanor,African-American,Male,5,-1.0,1,1,0,3
47,Felony,African-American,Male,19,-1.0,212,1,1,1
51,Misdemeanor,African-American,Male,0,-1.0,30,0,1,3
25,Misdemeanor,Caucasian,Male,1,0.0,42,0,0,4
53,Felony,Hispanic,Male,1,-1.0,1,0,0,5
30,Felony,African-American,Male,0,-1.0,2,0,0,13
33,Felony,Caucasian,Male,0,0.0,0,0,1,15
35,Felony,African-American,Male,5,-1.0,225,0,1,13
33,Felony,African-American,Female,0,-1.0,1,0,0,7
59,Misdemeanor,Other,Male,1,-25.0,0,0,0,12
33,Felony,Caucasian,Female,1,-1.0,84,0,0,0
27,Felony,African-American,Male,2,-1.0,132,0,1,13
29,Felony,African-American,Female,9,-1.0,14,0,1,7
24,Felony,African-American,Male,3,-1.0,44,1,1,13
43,Felony,African-American,Male,5,-1.0,0,1,0,19
37,Misdemeanor,African-American,Male,11,-1.0,0,0,1,3
53,Felony,African-American,Male,13,-1.0,91,0,0,1
26,Felony,African-American,Male,4,0.0,0,1,1,13
30,Misdemeanor,Caucasian,Female,1,-27.0,0,0,0,6
27,Felony,African-American,Male,6,0.0,1,0,1,13
39,Felony,Caucasian,Male,9,-1.0,1,0,1,2
37,Misdemeanor,Caucasian,Male,4,0.0,0,0,1,4
22,Misdemeanor,Caucasian,Male,3,0.0,10,1,1,4
25,Felony,Caucasian,Male,0,-1.0,2,0,0,15
26,Felony,Hispanic,Male,1,0.0,0,0,0,5
28,Misdemeanor,Caucasian,Female,0,-2.0,0,0,0,6
25,Misdemeanor,African-American,Male,0,-1.0,1,0,1,3
58,Felony,Caucasian,Male,1,-1.0,3,0,0,2
29,Misdemeanor,Caucasian,Female,1,-2.0,2,0,1,6
33,Felony,African-American,Male,8,0.0,2,0,0,13
38,Felony,African-American,Male,0,-1.0,1,0,0,19
38,Felony,Caucasian,Male,2,-21.0,19,0,0,2
59,Felony,African-American,Male,22,-1.0,69,0,1,1
29,Misdemeanor,Other,Male,4,-1.0,0,0,1,12
53,Misdemeanor,Caucasian,Male,0,-1.0,3,0,1,4
33,Felony,African-American,Male,2,-1.0,0,1,1,13
58,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,4
53,Felony,Caucasian,Male,2,-1.0,40,0,0,2
32,Misdemeanor,Caucasian,Male,0,-1.0,17,0,1,4
35,Felony,African-American,Male,6,-1.0,10,1,1,13
39,Felony,Caucasian,Male,1,-1.0,1,0,0,15
36,Misdemeanor,Hispanic,Male,1,-14.0,14,1,0,9
42,Misdemeanor,Caucasian,Female,5,-1.0,6,0,1,6
37,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
39,Felony,Caucasian,Male,0,-1.0,3,0,0,15
52,Misdemeanor,Caucasian,Female,3,-25.0,0,0,0,6
60,Misdemeanor,Other,Male,1,-1.0,1,0,0,12
37,Misdemeanor,Hispanic,Male,2,-1.0,0,0,1,9
42,Felony,Caucasian,Male,4,-1.0,17,0,1,2
23,Felony,African-American,Male,6,0.0,1,0,1,13
42,Misdemeanor,African-American,Female,0,-1.0,0,0,1,8
28,Felony,African-American,Male,5,0.0,0,0,0,13
38,Felony,Caucasian,Male,12,-1.0,0,0,0,2
43,Felony,African-American,Female,2,-1.0,1,0,1,7
42,Felony,African-American,Male,0,-1.0,0,0,0,19
25,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
32,Felony,African-American,Male,7,0.0,37,1,1,13
21,Felony,African-American,Male,0,0.0,0,0,1,13
35,Misdemeanor,Caucasian,Female,1,-30.0,28,0,0,6
37,Felony,Caucasian,Male,0,-1.0,126,0,0,15
33,Felony,African-American,Female,2,0.0,0,0,0,7
51,Felony,Caucasian,Female,4,-11.0,8,0,0,0
39,Felony,Caucasian,Male,3,-1.0,2,0,1,2
35,Misdemeanor,Hispanic,Male,5,-1.0,2,0,1,9
40,Felony,African-American,Male,3,-1.0,13,0,0,19
32,Felony,African-American,Male,17,0.0,0,1,1,1
32,Felony,Caucasian,Male,3,0.0,-1,0,1,15
37,Misdemeanor,Other,Male,0,-1.0,0,0,0,12
32,Felony,African-American,Male,10,-1.0,0,0,1,1
47,Misdemeanor,Caucasian,Male,5,0.0,0,0,1,4
23,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
63,Felony,Caucasian,Male,10,0.0,2,0,1,2
38,Felony,African-American,Male,16,-1.0,241,1,1,1
32,Misdemeanor,African-American,Male,6,-1.0,2,0,1,3
31,Felony,African-American,Male,4,-1.0,24,1,1,13
23,Felony,African-American,Male,0,0.0,1,0,0,13
38,Misdemeanor,Hispanic,Male,1,-1.0,126,0,0,9
47,Misdemeanor,Caucasian,Female,0,-3.0,0,0,0,6
33,Felony,Caucasian,Male,1,-1.0,10,1,1,15
22,Felony,Caucasian,Male,1,-11.0,8,0,1,15
40,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1,4
36,Felony,African-American,Male,14,-1.0,173,0,1,1
65,Misdemeanor,Caucasian,Female,0,0.0,1,0,0,6
22,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
34,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,9
38,Felony,Hispanic,Female,0,-1.0,0,0,0,14
26,Felony,Caucasian,Female,4,-2.0,0,0,1,0
20,Misdemeanor,Hispanic,Male,0,-1.0,23,0,1,9
49,Felony,Hispanic,Male,0,-3.0,0,0,0,5
52,Felony,Caucasian,Male,2,0.0,4,1,1,2
25,Misdemeanor,Other,Male,2,-1.0,0,0,1,12
34,Felony,African-American,Male,5,-1.0,4,0,0,13
33,Misdemeanor,African-American,Male,1,-1.0,1,0,1,3
21,Felony,African-American,Male,1,-1.0,0,0,0,13
46,Felony,African-American,Male,9,-1.0,5,0,0,19
57,Misdemeanor,Caucasian,Male,1,-1.0,1,0,0,4
22,Felony,African-American,Male,2,0.0,0,0,1,13
48,Misdemeanor,Caucasian,Female,1,-1.0,1,0,1,6
40,Felony,African-American,Male,21,-1.0,29,0,0,1
30,Felony,African-American,Female,1,-1.0,0,0,0,7
21,Misdemeanor,Caucasian,Male,4,-1.0,33,0,1,4
39,Felony,African-American,Female,22,-1.0,3,1,1,7
33,Misdemeanor,Caucasian,Female,0,-1.0,1,0,1,6
24,Felony,African-American,Male,0,0.0,-1,0,0,13
43,Felony,African-American,Male,0,-1.0,1,0,1,19
45,Misdemeanor,Caucasian,Female,0,0.0,1,0,0,6
51,Felony,African-American,Male,3,-18.0,2,0,0,19
31,Misdemeanor,African-American,Male,9,-1.0,0,0,1,3
27,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
32,Felony,African-American,Male,1,-1.0,0,0,0,13
49,Misdemeanor,Caucasian,Male,0,-3.0,0,0,0,4
29,Felony,African-American,Male,2,-1.0,27,0,0,13
23,Felony,African-American,Male,2,-1.0,1,0,1,13
30,Misdemeanor,Asian,Male,6,-1.0,0,0,1,12
30,Misdemeanor,Caucasian,Male,0,0.0,56,0,0,4
34,Felony,African-American,Male,13,-1.0,0,0,1,1
33,Felony,African-American,Male,4,0.0,-1,0,0,13
28,Misdemeanor,African-American,Male,1,-1.0,1,0,0,3
29,Felony,African-American,Male,1,-1.0,40,1,0,13
38,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
37,Felony,Caucasian,Male,0,-1.0,0,0,0,15
33,Misdemeanor,Caucasian,Female,0,-1.0,0,0,1,6
30,Felony,Hispanic,Male,0,0.0,0,0,0,5
51,Felony,African-American,Male,19,-1.0,13,1,0,1
65,Misdemeanor,African-American,Male,7,-1.0,0,0,0,3
32,Misdemeanor,African-American,Female,1,-1.0,0,0,0,8
38,Felony,Caucasian,Male,5,-2.0,0,0,1,15
35,Felony,African-American,Male,1,-1.0,0,0,0,13
57,Felony,Caucasian,Male,1,-26.0,0,0,0,2
26,Felony,Caucasian,Male,1,0.0,-1,0,0,15
36,Misdemeanor,African-American,Female,4,-1.0,1,0,1,8
33,Felony,Hispanic,Female,2,-10.0,9,0,1,14
35,Felony,Caucasian,Male,3,-1.0,1,0,1,15
33,Felony,African-American,Male,0,-1.0,0,0,0,13
47,Misdemeanor,Caucasian,Male,0,0.0,1,0,0,4
53,Misdemeanor,Hispanic,Female,0,-1.0,0,0,0,16
35,Misdemeanor,Caucasian,Male,1,-15.0,4,0,1,4
36,Felony,African-American,Female,1,-1.0,0,0,1,7
25,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
52,Felony,Hispanic,Male,10,0.0,149,0,0,5
51,Felony,Caucasian,Male,6,0.0,2,0,1,2
24,Felony,African-American,Male,8,-1.0,214,1,1,13
32,Felony,Caucasian,Male,0,-1.0,0,0,1,15
43,Felony,African-American,Male,8,-1.0,348,0,1,19
45,Misdemeanor,African-American,Male,20,-1.0,46,0,1,3
42,Misdemeanor,African-American,Male,10,-1.0,0,0,1,3
22,Felony,African-American,Male,1,-1.0,6,0,1,13
49,Felony,African-American,Male,4,-26.0,1,0,0,19
42,Felony,African-American,Male,0,-3.0,33,0,1,19
40,Misdemeanor,Caucasian,Male,0,-1.0,29,1,1,4
25,Felony,African-American,Male,2,-1.0,0,0,1,13
25,Misdemeanor,Caucasian,Male,0,-1.0,2,0,1,4
23,Felony,African-American,Male,0,-1.0,2,0,0,13
21,Felony,Caucasian,Male,2,-1.0,1,0,1,15
31,Misdemeanor,Caucasian,Male,3,0.0,0,0,0,4
28,Misdemeanor,African-American,Female,0,0.0,0,0,0,8
24,Felony,African-American,Male,11,-1.0,51,1,1,1
45,Felony,Caucasian,Male,0,0.0,37,0,0,2
23,Misdemeanor,African-American,Male,2,-1.0,1,0,1,3
39,Felony,African-American,Male,7,0.0,0,1,1,19
24,Felony,African-American,Male,1,-1.0,0,0,0,13
46,Felony,Caucasian,Male,1,-1.0,1,0,0,2
47,Felony,Caucasian,Male,3,-1.0,2,0,0,2
22,Misdemeanor,African-American,Male,1,-1.0,0,0,1,3
34,Misdemeanor,Caucasian,Female,0,-2.0,1,0,0,6
33,Misdemeanor,Caucasian,Male,0,0.0,0,0,1,4
29,Felony,African-American,Male,16,-1.0,0,1,1,1
34,Misdemeanor,Hispanic,Male,3,-6.0,5,0,0,9
29,Misdemeanor,African-American,Male,0,0.0,0,0,0,3
25,Misdemeanor,Caucasian,Female,2,-1.0,0,0,1,6
34,Felony,Caucasian,Male,16,-1.0,1,0,1,15
55,Felony,African-American,Female,1,-1.0,0,0,0,7
27,Felony,African-American,Male,0,-1.0,0,0,1,13
26,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
39,Felony,African-American,Male,19,-1.0,179,1,1,1
24,Felony,African-American,Male,1,0.0,0,0,0,13
29,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
50,Felony,African-American,Male,13,0.0,242,0,1,1
25,Felony,Hispanic,Male,2,-1.0,0,0,1,5
31,Felony,African-American,Male,4,-12.0,2,0,1,13
31,Misdemeanor,Other,Male,0,-1.0,0,0,0,12
26,Felony,Caucasian,Male,2,-1.0,0,0,1,15
54,Felony,Caucasian,Male,2,0.0,97,0,0,2
33,Felony,African-American,Male,14,-1.0,0,1,1,1
22,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
35,Felony,African-American,Male,8,0.0,239,1,1,1
30,Felony,Other,Female,4,-27.0,1,0,1,18
25,Felony,African-American,Male,0,-1.0,0,0,0,13
25,Felony,African-American,Male,0,0.0,0,0,0,13
44,Felony,African-American,Male,0,-1.0,0,0,1,19
29,Felony,Caucasian,Female,2,-1.0,8,0,1,0
46,Felony,Caucasian,Male,2,-23.0,2,0,1,2
53,Misdemeanor,Caucasian,Male,0,0.0,4,0,0,4
24,Felony,African-American,Male,2,-1.0,1,0,1,13
52,Felony,African-American,Female,2,-1.0,1,0,1,7
27,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
41,Felony,Caucasian,Male,0,-1.0,1,0,0,2
21,Felony,African-American,Female,0,-2.0,0,0,1,7
24,Felony,Caucasian,Male,1,0.0,0,0,0,15
23,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
42,Felony,African-American,Male,0,-1.0,1,0,0,19
24,Felony,African-American,Male,5,-1.0,1,1,1,13
26,Felony,African-American,Male,4,-1.0,0,1,1,13
50,Felony,Caucasian,Male,9,-1.0,424,0,1,2
32,Misdemeanor,African-American,Female,3,-1.0,1,0,0,8
40,Felony,African-American,Male,13,-1.0,1,1,0,1
27,Felony,African-American,Male,2,0.0,0,0,0,13
23,Felony,Caucasian,Male,0,-1.0,0,1,1,15
37,Misdemeanor,African-American,Male,22,-1.0,1,1,1,3
32,Misdemeanor,African-American,Male,1,-1.0,3,0,1,3
52,Misdemeanor,Caucasian,Male,4,-1.0,1,0,1,4
29,Felony,Caucasian,Male,2,-1.0,3,0,0,15
49,Misdemeanor,African-American,Male,0,0.0,0,0,0,3
50,Felony,Caucasian,Male,0,-2.0,2,0,0,2
26,Felony,Caucasian,Male,2,0.0,-1,0,1,15
34,Felony,Caucasian,Female,0,-1.0,31,1,1,0
28,Felony,Caucasian,Female,1,-1.0,9,0,1,0
30,Felony,African-American,Male,0,0.0,0,0,1,13
24,Felony,African-American,Male,3,-1.0,1,0,1,13
25,Misdemeanor,African-American,Male,0,0.0,0,0,1,3
25,Misdemeanor,African-American,Male,4,-1.0,9,0,1,3
45,Felony,Caucasian,Male,2,-1.0,0,0,0,2
26,Felony,Caucasian,Male,1,-1.0,3,0,1,15
37,Felony,Other,Male,2,-1.0,28,0,0,10
24,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,9
40,Misdemeanor,Caucasian,Male,2,-1.0,1,0,0,4
33,Felony,Hispanic,Female,0,-2.0,0,0,0,14
53,Felony,Hispanic,Male,18,0.0,1,0,0,5
55,Misdemeanor,Hispanic,Male,0,-7.0,5,0,0,9
30,Felony,Other,Male,6,-1.0,17,1,1,10
21,Felony,African-American,Male,1,-15.0,15,0,1,13
55,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
22,Felony,Caucasian,Male,1,-1.0,0,0,1,15
23,Felony,African-American,Female,1,-6.0,0,0,0,7
57,Felony,Caucasian,Male,9,-1.0,58,0,1,2
33,Misdemeanor,Caucasian,Male,0,-2.0,0,0,1,4
32,Felony,Caucasian,Male,2,0.0,1,0,0,15
47,Felony,Caucasian,Male,3,-1.0,13,0,0,2
51,Misdemeanor,Caucasian,Male,6,11.0,18,0,1,4
22,Felony,African-American,Male,1,-1.0,1,0,0,13
47,Felony,Caucasian,Male,2,-1.0,1,0,0,2
28,Felony,Caucasian,Male,1,-21.0,0,0,1,15
28,Felony,African-American,Male,5,-1.0,34,1,0,13
44,Misdemeanor,Caucasian,Female,1,0.0,6,0,1,6
25,Felony,African-American,Male,0,0.0,2,0,1,13
34,Misdemeanor,African-American,Male,4,-1.0,0,0,0,3
65,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
33,Felony,Caucasian,Male,5,0.0,119,0,1,15
23,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
44,Misdemeanor,Caucasian,Female,0,-2.0,0,0,0,6
24,Misdemeanor,African-American,Male,1,-1.0,0,0,0,3
51,Misdemeanor,Caucasian,Male,1,-1.0,1,0,0,4
21,Felony,African-American,Female,0,-1.0,1,1,1,7
39,Felony,Caucasian,Male,6,-1.0,0,0,0,2
29,Felony,African-American,Male,29,-1.0,5,1,1,1
24,Felony,Caucasian,Male,1,-5.0,0,0,0,15
23,Felony,African-American,Female,0,-1.0,2,0,1,7
31,Felony,African-American,Male,11,0.0,-1,1,1,1
35,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
30,Felony,Other,Male,0,-1.0,0,0,0,10
39,Felony,African-American,Female,4,-3.0,3,0,0,7
51,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
22,Felony,Caucasian,Male,1,-1.0,236,0,0,15
29,Felony,Caucasian,Male,2,-24.0,22,0,0,15
32,Felony,Caucasian,Male,6,-1.0,2,0,1,15
33,Misdemeanor,Caucasian,Male,3,-16.0,11,0,1,4
58,Felony,Caucasian,Male,5,-1.0,1,0,1,2
54,Felony,Other,Male,0,-1.0,27,0,0,10
33,Felony,African-American,Male,2,-1.0,28,1,1,13
48,Felony,African-American,Male,10,0.0,175,0,0,19
23,Misdemeanor,African-American,Male,0,-1.0,3,1,0,3
23,Felony,Caucasian,Male,2,-1.0,15,0,1,15
47,Misdemeanor,Asian,Male,1,0.0,1,0,0,12
21,Felony,Other,Male,0,-1.0,2,0,0,10
29,Misdemeanor,African-American,Male,0,-1.0,1,1,1,3
48,Felony,Caucasian,Male,2,-1.0,0,0,0,2
37,Misdemeanor,Caucasian,Male,4,-1.0,82,0,1,4
50,Felony,Caucasian,Male,3,-1.0,14,0,0,2
19,Felony,African-American,Male,3,-1.0,1,1,1,13
49,Felony,African-American,Male,13,-1.0,0,0,0,1
58,Felony,Caucasian,Male,2,-1.0,5,0,0,2
31,Felony,African-American,Male,6,0.0,0,1,0,13
23,Misdemeanor,African-American,Male,1,-1.0,0,0,0,3
23,Felony,African-American,Female,0,0.0,0,0,1,7
31,Felony,Caucasian,Male,17,-1.0,1,1,1,15
33,Felony,Other,Male,0,-1.0,83,0,1,10
57,Felony,Caucasian,Male,6,-23.0,1,0,0,2
31,Misdemeanor,Caucasian,Female,0,-3.0,0,0,0,6
57,Felony,African-American,Male,19,-1.0,3,0,0,1
57,Misdemeanor,Caucasian,Male,12,0.0,3,0,0,4
29,Misdemeanor,African-American,Male,6,-1.0,0,0,1,3
30,Misdemeanor,African-American,Male,0,0.0,0,0,1,3
45,Felony,African-American,Male,11,-1.0,0,0,0,1
42,Felony,Caucasian,Male,0,0.0,0,0,0,2
48,Felony,Other,Male,7,-1.0,0,0,0,10
29,Felony,African-American,Male,12,0.0,12,1,1,1
28,Felony,Caucasian,Female,0,-1.0,0,0,0,0
25,Misdemeanor,African-American,Male,1,-1.0,1,0,1,3
34,Misdemeanor,Caucasian,Female,3,-1.0,10,0,0,6
27,Felony,African-American,Male,0,-1.0,1,0,0,13
39,Felony,African-American,Male,4,0.0,40,0,0,19
27,Felony,African-American,Male,4,-1.0,50,0,1,13
30,Felony,Caucasian,Male,7,-1.0,0,1,1,15
31,Misdemeanor,African-American,Male,15,-1.0,4,1,1,3
20,Misdemeanor,African-American,Male,1,-1.0,0,1,1,3
26,Felony,Caucasian,Male,2,-1.0,0,1,1,15
34,Felony,Caucasian,Male,0,-1.0,1,0,1,15
27,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
29,Felony,African-American,Male,4,-1.0,1,0,1,13
27,Felony,African-American,Male,7,-1.0,4,0,0,13
24,Felony,Caucasian,Female,0,-1.0,1,1,0,0
29,Felony,African-American,Male,0,-1.0,0,0,1,13
20,Felony,Caucasian,Male,0,-1.0,0,0,0,15
23,Felony,Caucasian,Female,0,-1.0,0,0,0,0
48,Misdemeanor,African-American,Female,0,0.0,0,0,0,8
34,Misdemeanor,African-American,Male,0,0.0,0,0,1,3
46,Misdemeanor,African-American,Male,1,-1.0,1,0,1,3
41,Felony,Caucasian,Female,3,-1.0,1,0,0,0
26,Felony,African-American,Male,3,-1.0,0,0,1,13
37,Felony,African-American,Male,11,-1.0,1,1,1,1
22,Felony,Caucasian,Female,2,-1.0,0,0,0,0
32,Felony,African-American,Male,7,-1.0,0,0,0,13
44,Misdemeanor,African-American,Male,0,-1.0,2,0,0,3
60,Misdemeanor,African-American,Male,3,-1.0,0,0,0,3
49,Felony,Caucasian,Male,0,0.0,-1,0,0,2
30,Misdemeanor,African-American,Male,10,0.0,1,0,1,3
52,Felony,Caucasian,Male,0,-1.0,1,0,0,2
34,Felony,African-American,Male,0,-1.0,1,1,0,13
55,Felony,African-American,Male,5,-1.0,3,0,1,19
33,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
22,Felony,African-American,Male,0,-1.0,0,0,1,13
27,Misdemeanor,African-American,Female,0,0.0,1,0,0,8
20,Felony,African-American,Male,0,-1.0,0,0,1,13
33,Felony,Caucasian,Male,0,-1.0,53,0,0,15
26,Misdemeanor,African-American,Male,0,-1.0,2,0,0,3
29,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
32,Misdemeanor,African-American,Male,1,0.0,0,0,0,3
37,Misdemeanor,Caucasian,Male,4,0.0,0,0,0,4
31,Felony,African-American,Male,15,0.0,104,1,0,1
29,Felony,African-American,Male,6,-1.0,0,1,1,13
31,Felony,African-American,Male,6,0.0,41,0,0,13
36,Felony,Caucasian,Female,2,-1.0,1,0,0,0
37,Felony,African-American,Female,1,-11.0,8,0,0,7
34,Misdemeanor,Caucasian,Male,5,-1.0,6,0,1,4
20,Misdemeanor,Caucasian,Male,1,-1.0,1,0,1,4
24,Felony,Caucasian,Male,8,-1.0,35,1,1,15
29,Misdemeanor,African-American,Male,8,-1.0,0,1,1,3
45,Felony,African-American,Female,1,-4.0,2,0,0,7
34,Felony,Caucasian,Male,2,-1.0,0,0,1,15
70,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
23,Felony,African-American,Male,4,-1.0,3,1,0,13
27,Misdemeanor,Caucasian,Male,5,-12.0,2,0,0,4
44,Felony,Caucasian,Male,6,-1.0,118,0,1,2
26,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
23,Misdemeanor,Caucasian,Female,2,-1.0,0,0,0,6
27,Felony,African-American,Male,3,-1.0,7,1,1,13
46,Felony,Caucasian,Female,1,-1.0,25,0,1,0
27,Felony,African-American,Female,1,0.0,26,0,0,7
45,Felony,Caucasian,Male,7,-1.0,1,0,0,2
42,Misdemeanor,African-American,Male,1,-12.0,7,0,0,3
24,Misdemeanor,Caucasian,Female,3,-1.0,0,0,1,6
20,Felony,African-American,Male,2,-1.0,2,1,1,13
49,Felony,Caucasian,Male,3,0.0,0,0,0,2
29,Felony,Hispanic,Male,0,0.0,-1,0,0,5
52,Felony,Caucasian,Female,1,-8.0,3,0,0,0
37,Misdemeanor,Hispanic,Male,4,0.0,1,0,1,9
26,Misdemeanor,African-American,Male,1,-1.0,7,0,1,3
53,Felony,African-American,Male,15,-1.0,80,0,1,1
47,Felony,Hispanic,Male,1,-27.0,17,0,0,5
38,Misdemeanor,African-American,Male,0,-1.0,749,1,1,3
25,Felony,African-American,Male,1,0.0,-1,0,0,13
21,Felony,African-American,Male,1,-1.0,5,1,1,13
48,Misdemeanor,African-American,Male,0,0.0,1,0,0,3
24,Felony,Other,Female,0,-1.0,1,0,0,18
22,Felony,African-American,Male,0,-1.0,0,0,1,13
38,Misdemeanor,Caucasian,Male,2,0.0,28,0,0,4
23,Felony,Other,Male,0,0.0,3,0,1,10
54,Misdemeanor,Other,Male,2,-1.0,0,0,0,12
24,Felony,Hispanic,Male,1,0.0,10,0,0,5
44,Misdemeanor,Caucasian,Female,0,-1.0,0,0,1,6
64,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
38,Misdemeanor,Caucasian,Male,5,-18.0,0,0,1,4
45,Misdemeanor,Other,Female,0,-1.0,0,0,0,17
49,Felony,African-American,Male,1,-1.0,5,0,0,19
33,Misdemeanor,Asian,Male,0,-1.0,0,0,0,12
44,Felony,Hispanic,Male,2,-1.0,1,0,0,5
51,Felony,African-American,Male,3,-1.0,3,0,0,19
50,Felony,African-American,Male,0,0.0,0,0,0,19
33,Misdemeanor,Caucasian,Male,2,-22.0,21,0,0,4
54,Misdemeanor,Caucasian,Female,0,-1.0,29,0,0,6
28,Felony,Hispanic,Male,3,-1.0,0,0,1,5
42,Misdemeanor,African-American,Male,17,-1.0,51,0,1,3
34,Felony,Caucasian,Male,3,-1.0,1,0,0,15
38,Felony,Caucasian,Male,2,-1.0,9,0,1,15
21,Felony,African-American,Male,1,-1.0,1,1,1,13
33,Felony,African-American,Male,5,0.0,-1,0,0,13
32,Misdemeanor,African-American,Male,9,-1.0,23,0,1,3
45,Misdemeanor,Caucasian,Male,1,0.0,1,0,0,4
30,Felony,Caucasian,Male,1,-1.0,33,1,1,15
29,Felony,African-American,Female,0,-1.0,1,1,0,7
51,Misdemeanor,Caucasian,Female,0,-1.0,7,0,1,6
28,Felony,African-American,Female,0,-1.0,0,0,0,7
27,Felony,Caucasian,Male,1,-1.0,0,0,0,15
28,Felony,Hispanic,Male,16,-1.0,29,1,1,5
30,Felony,African-American,Female,0,0.0,-1,0,0,7
32,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
27,Felony,Caucasian,Male,5,-1.0,0,0,0,15
21,Felony,Hispanic,Male,1,-1.0,2,0,1,5
21,Felony,African-American,Male,0,-1.0,1,0,0,13
34,Felony,Caucasian,Female,0,-1.0,62,0,1,0
24,Felony,African-American,Male,7,-1.0,199,1,1,13
32,Misdemeanor,Caucasian,Male,0,-1.0,19,0,0,4
38,Felony,Caucasian,Female,5,-1.0,41,0,1,0
56,Misdemeanor,African-American,Male,3,-28.0,14,0,0,3
44,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
31,Misdemeanor,African-American,Male,1,-1.0,0,0,1,3
25,Felony,Caucasian,Female,6,-1.0,24,0,0,0
20,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
35,Misdemeanor,African-American,Male,1,-1.0,1,0,0,3
33,Felony,African-American,Male,1,-1.0,0,0,1,13
24,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
40,Misdemeanor,Hispanic,Female,2,-7.0,3,0,0,16
