age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class,cluster
40,?,Masters,Married-civ-spouse,?,Husband,White,Male,60,United-States,1.0,0.52388155,1.0,14
35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0,0.734286,1.0,0
27,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,40,United-States,0.0,0.00024457302,0.0,6
54,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.8227193000000002,1.0,0
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0,0.26745877,0.0,5
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,12,United-States,0.0,0.00035955542,0.0,11
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,0.0,6.865804e-05,0.0,11
39,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,20,United-States,0.0,0.0026140832,0.0,3
26,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,64,United-States,1.0,0.07476062,1.0,11
20,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,42,United-States,0.0,0.0005052496599999999,0.0,6
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0.0,0.31972736,0.0,7
56,Federal-gov,Some-college,Separated,Other-service,Not-in-family,Black,Male,40,United-States,0.0,0.028999388,0.0,18
39,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.0,0.14286119,0.0,10
44,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,United-States,1.0,0.5674707,1.0,0
55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.43437713,1.0,7
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0,0.2686608,0.0,5
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,1.0,0.13764694,1.0,18
34,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,57,United-States,1.0,0.62402815,1.0,14
42,Private,HS-grad,Never-married,Transport-moving,Unmarried,Black,Female,38,United-States,0.0,0.0056316988,0.0,1
50,Self-emp-inc,Some-college,Separated,Exec-managerial,Unmarried,White,Female,75,United-States,0.0,0.10812928,0.0,4
34,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,1.0,0.34853828,1.0,14
23,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,33,United-States,0.0,0.0066573834,0.0,11
27,?,Bachelors,Never-married,?,Unmarried,Asian-Pac-Islander,Male,25,Philippines,0.0,0.009650573,0.0,15
81,?,Bachelors,Widowed,?,Not-in-family,White,Male,5,United-States,0.0,0.063881665,0.0,15
47,Private,11th,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,0.0,0.0025092724,0.0,1
57,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.08676344,0.0,10
65,?,Assoc-voc,Married-civ-spouse,?,Wife,White,Female,56,United-States,1.0,0.8467072,1.0,8
33,Private,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,50,United-States,0.0,0.093764275,0.0,18
37,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,48,United-States,0.0,0.049943388,0.0,4
53,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,0.0,0.20552263,0.0,4
27,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0.0,0.012965132,0.0,2
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1.0,0.4913021,1.0,7
42,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0.0,0.600565,0.0,13
39,Private,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Male,40,United-States,1.0,0.054641183,1.0,18
58,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0,0.68790436,0.0,0
20,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Male,24,United-States,0.0,0.00047555933,0.0,9
19,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,40,United-States,0.0,0.00035194235,0.0,9
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,0.0,0.24168679,0.0,7
51,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,44,United-States,0.0,0.32575533,0.0,17
52,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,40,Germany,0.0,0.08965743,0.0,3
53,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,1.0,0.14610511,1.0,12
50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0,0.54346955,0.0,10
36,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0,0.032227725,0.0,17
30,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,72,United-States,0.0,0.14166878,0.0,2
30,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40,?,0.0,0.0027725090000000003,0.0,1
50,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1.0,0.570616,1.0,7
76,Private,7th-8th,Widowed,Priv-house-serv,Not-in-family,White,Female,40,United-States,0.0,0.0010760849,0.0,3
46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0,0.55721796,1.0,5
24,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,0.0,0.000120892975,0.0,11
26,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0,0.18965887,0.0,7
56,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0,0.8950107,1.0,5
50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.74087155,1.0,13
22,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.12595522,0.0,10
23,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,0.0,0.023352837,0.0,2
51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0.0,0.7150578000000001,0.0,7
58,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0,0.40020236,0.0,10
38,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,24,Haiti,0.0,0.0053620217000000005,0.0,8
45,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1.0,0.27188447,1.0,10
55,Self-emp-not-inc,HS-grad,Widowed,Sales,Not-in-family,White,Male,40,United-States,0.0,0.21912955,0.0,9
45,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1.0,0.63794374,1.0,10
42,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,45,United-States,0.0,0.06569017,0.0,17
44,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,46,United-States,1.0,0.4839679,1.0,14
60,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0,0.81666,1.0,13
27,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0,0.023562293,0.0,18
25,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.35285816,1.0,14
61,?,Bachelors,Divorced,?,Not-in-family,White,Female,24,United-States,0.0,0.049046874,0.0,15
43,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0,0.6306106,1.0,7
44,Local-gov,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0.0,0.10088453,0.0,18
63,Private,7th-8th,Widowed,Other-service,Not-in-family,White,Female,41,United-States,0.0,0.0037276135,0.0,3
46,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,43,United-States,0.0,0.17596357,0.0,2
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0,0.5768605,0.0,10
37,Private,Some-college,Divorced,Sales,Not-in-family,Black,Male,40,United-States,0.0,0.07701224,0.0,17
43,Private,HS-grad,Separated,Exec-managerial,Unmarried,Black,Female,40,United-States,0.0,0.0077178543,0.0,1
46,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1.0,0.7571726,1.0,13
48,?,10th,Married-civ-spouse,?,Wife,Black,Female,35,United-States,0.0,0.0256279,0.0,8
61,Self-emp-not-inc,Assoc-acdm,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,90,United-States,0.0,0.42980212,0.0,3
53,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,1.0,0.40820432,1.0,14
79,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,35,United-States,0.0,0.06087599,0.0,14
44,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,30,United-States,0.0,0.028844086,0.0,9
54,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0.0,0.6947119,0.0,7
22,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,0.0,0.0053366055,0.0,19
47,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,50,United-States,1.0,0.3693470999999999,1.0,14
18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,20,United-States,0.0,0.0001444501,0.0,6
25,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,0.0,0.010293566,0.0,10
24,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,Iran,0.0,0.0023268745,0.0,19
37,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0,0.4109516,1.0,14
51,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,1.0,0.037359044,1.0,4
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,1.0,0.24779166,1.0,5
59,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,34,United-States,0.0,0.075448185,0.0,19
46,Private,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,40,Philippines,0.0,0.07560735,0.0,18
45,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,60,United-States,1.0,0.8006,1.0,14
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,15,United-States,0.0,0.00013709268,0.0,11
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,28,United-States,0.0,0.0010972698,0.0,6
41,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.5307675999999999,0.0,0
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0,0.20062335,0.0,5
26,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,0.0,0.0042560054,0.0,12
22,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,35,United-States,0.0,0.038823947,0.0,10
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,1.0,0.51275593,1.0,5
22,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,39,United-States,0.0,0.0029913483,0.0,12
34,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,10,United-States,0.0,0.10329192,0.0,10
23,Private,12th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,40,United-States,0.0,0.05390018,0.0,11
20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,0.0,0.1280356,0.0,7
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40,United-States,0.0,0.08877351,0.0,2
59,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0,0.35540888,1.0,7
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,0.0,0.53752774,0.0,10
55,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0.0,0.6507654,0.0,10
77,Self-emp-not-inc,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,1,United-States,0.0,0.010771634,0.0,3
42,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.8954805,1.0,0
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.38711554,1.0,7
42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.0,0.25569427,0.0,10
45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.4460536,0.0,10
23,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,Guatemala,0.0,0.01546491,0.0,7
60,?,9th,Married-civ-spouse,?,Husband,White,Male,40,United-States,0.0,0.050672762,0.0,14
23,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0.0,0.011577145,0.0,18
52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.4232191,0.0,7
49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.404218,1.0,7
20,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0.0,0.0026046713,0.0,11
20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,20,United-States,0.0,0.00060983887,0.0,12
23,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,45,United-States,0.0,0.0019439952,0.0,6
30,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,65,United-States,0.0,0.16635366,0.0,17
45,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,48,United-States,1.0,0.30441630000000003,1.0,7
30,Private,Prof-school,Widowed,Other-service,Not-in-family,White,Male,35,United-States,0.0,0.10252809,0.0,18
17,Private,9th,Never-married,Other-service,Own-child,White,Female,20,United-States,0.0,0.00018066028,0.0,19
22,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0,0.01518117,0.0,9
25,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0.0,0.0025876076,0.0,11
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,Canada,1.0,0.90111923,1.0,10
40,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,1.0,0.5521778,1.0,8
18,?,10th,Never-married,?,Own-child,Black,Male,30,United-States,0.0,1.4439994e-05,0.0,15
58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0.0,0.7075558000000001,0.0,7
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0.0,0.23003043,0.0,7
59,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0,0.13451485,0.0,10
29,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Female,30,Jamaica,0.0,0.0005525974599999999,0.0,12
26,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,0.0,0.08047263,0.0,4
39,Local-gov,Bachelors,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,10,Japan,0.0,0.07211198,0.0,1
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0,0.7985355,1.0,0
21,?,Some-college,Never-married,?,Own-child,White,Female,40,United-States,0.0,0.00031715422000000004,0.0,15
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,24,United-States,0.0,0.0007743584,0.0,11
25,Private,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Male,40,United-States,0.0,0.1676237,0.0,10
19,?,Some-college,Never-married,?,Own-child,White,Female,20,United-States,0.0,8.605119e-05,0.0,15
44,Private,Some-college,Separated,Prof-specialty,Unmarried,Black,Female,40,United-States,0.0,0.028240217,0.0,1
35,Private,HS-grad,Divorced,Sales,Own-child,White,Female,40,United-States,0.0,0.025649736,0.0,6
40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0,0.18246531,0.0,7
19,Private,11th,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,0.0,0.00054678385,0.0,19
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,Mexico,1.0,0.08887848,1.0,7
32,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0.0,0.3286249,0.0,10
52,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,65,United-States,0.0,0.16777988,0.0,17
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,41,United-States,0.0,0.2485829,0.0,7
38,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,0.0,0.05956911,0.0,4
57,State-gov,Bachelors,Divorced,Machine-op-inspct,Not-in-family,Black,Male,39,United-States,0.0,0.08248964,0.0,17
22,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,15,United-States,0.0,0.0009954234,0.0,12
80,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,8,Canada,0.0,0.10812247,0.0,14
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,35,United-States,0.0,0.0018903445,0.0,19
40,Private,11th,Separated,Machine-op-inspct,Not-in-family,Black,Male,36,United-States,0.0,0.0034747964,0.0,18
36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0.0,0.19720873,0.0,5
27,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0.0,0.005067505999999999,0.0,4
52,Private,HS-grad,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,50,United-States,0.0,0.04109494,0.0,3
43,Private,HS-grad,Separated,Transport-moving,Unmarried,White,Female,44,United-States,0.0,0.02075148,0.0,4
35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0,0.2611687,0.0,7
29,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,40,United-States,0.0,0.027509151000000003,0.0,7
27,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0.0,0.0022648273,0.0,11
24,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,25,United-States,0.0,0.09207052,0.0,16
49,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.87014854,1.0,14
26,Self-emp-not-inc,Some-college,Separated,Craft-repair,Not-in-family,White,Male,30,United-States,0.0,0.034702394,0.0,18
47,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,32,United-States,0.0,0.016762227,0.0,17
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0.0,0.0025083213,0.0,19
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0.0,9.071896e-05,0.0,11
34,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,0.0,0.29117146,0.0,18
20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0.0,0.0019043647,0.0,6
23,Private,11th,Separated,Prof-specialty,Own-child,White,Male,35,United-States,0.0,0.015901048,0.0,11
25,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0,0.111839496,0.0,18
21,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,36,United-States,0.0,9.110544e-05,0.0,11
25,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0.0,0.00072667625,0.0,11
63,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,32,United-States,0.0,0.30685225,0.0,14
25,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,50,United-States,0.0,0.04555382,0.0,2
28,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,0.0,0.0009008345,0.0,6
39,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,1.0,0.39242747,1.0,18
28,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,0.0,0.023980867000000003,0.0,12
30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0,0.7358977,1.0,0
41,Local-gov,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,0.0,0.047755536,0.0,4
52,Local-gov,Assoc-acdm,Divorced,Other-service,Not-in-family,White,Female,30,United-States,0.0,0.02191557,0.0,3
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.24066556,0.0,7
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.8434115,1.0,0
27,Private,9th,Never-married,Other-service,Own-child,White,Male,50,Mexico,0.0,0.0010127298,0.0,11
32,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,0.0,0.30726805,0.0,8
52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1.0,0.48410633,1.0,7
50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,0.0,0.65712714,0.0,7
21,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,30,Nicaragua,0.0,3.158659e-05,0.0,11
60,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,37,United-States,0.0,0.024003144,0.0,4
47,Private,11th,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,36,United-States,0.0,0.08075957,0.0,10
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,1.0,0.2656715,1.0,5
32,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,0.0,0.15615845,0.0,18
61,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0,0.5770859,0.0,10
21,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0.0,0.00663693,0.0,9
29,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,45,United-States,1.0,0.60593814,1.0,5
36,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Female,70,United-States,0.0,0.019792514,0.0,1
38,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,20,United-States,0.0,0.06349485,0.0,14
59,Private,10th,Widowed,Machine-op-inspct,Not-in-family,White,Male,52,United-States,0.0,0.057223625,0.0,18
43,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0.0,0.3429963,0.0,10
19,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Male,10,United-States,0.0,0.0007515723700000001,0.0,18
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.0,0.6993029000000001,0.0,13
33,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0.0,0.4170464,0.0,10
47,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,0.0,0.17074773,0.0,16
51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.63008237,1.0,7
28,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0,0.026362585,0.0,18
61,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,43,United-States,0.0,0.05802128,0.0,4
23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,60,United-States,0.0,0.112180546,0.0,2
31,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.031813234,0.0,10
38,Self-emp-not-inc,11th,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States,0.0,0.1871448,0.0,17
21,Private,9th,Never-married,Handlers-cleaners,Other-relative,White,Male,40,Mexico,0.0,0.00011962117,0.0,11
22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,50,United-States,0.0,0.0037319807,0.0,11
35,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.7247281999999999,1.0,13
53,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,1.0,0.82769746,1.0,0
40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,24,United-States,1.0,0.55536515,1.0,16
36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,1.0,0.3161462,1.0,7
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,0.0,0.32636,0.0,5
23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,0.0,0.007122265,0.0,12
51,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.3854614,1.0,14
31,Private,HS-grad,Never-married,Sales,Other-relative,White,Male,48,United-States,0.0,0.0118189445,0.0,9
28,Local-gov,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,40,United-States,0.0,0.008077236,0.0,3
26,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,40,United-States,0.0,0.10546632,0.0,17
32,Private,Bachelors,Divorced,Protective-serv,Not-in-family,Black,Male,60,United-States,1.0,0.52826446,1.0,17
43,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,1.0,0.28049457,1.0,18
19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,50,United-States,0.0,0.004282015,0.0,12
46,Private,11th,Divorced,Handlers-cleaners,Unmarried,Black,Female,40,United-States,0.0,0.047067568,0.0,1
49,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1.0,0.83909047,1.0,13
31,Private,10th,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0.0,0.00089705555,0.0,12
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.8344499,1.0,0
41,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Mexico,0.0,0.0056890515,0.0,10
22,Private,Some-college,Never-married,Other-service,Own-child,White,Female,15,United-States,0.0,0.00024536386000000005,0.0,19
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0.0,0.062230863,0.0,2
46,Private,Prof-school,Separated,Prof-specialty,Not-in-family,White,Male,50,United-States,1.0,0.8900646000000001,1.0,18
44,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.21251297,0.0,5
25,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.0,0.14713387,0.0,7
30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0.0,0.14613031,0.0,18
54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0,0.90271354,1.0,0
34,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1.0,0.49734944,1.0,0
